subset_size,scope,attribute,reference_count,subset_count,reference_mean,subset_mean,mean_diff,abs_mean_diff,standardized_mean_diff,abs_standardized_mean_diff,reference_median,subset_median,median_diff,reference_p25,subset_p25,p25_diff,reference_p75,subset_p75,p75_diff
100,validation,forest_fraction,198,10,0.3894890968511691,0.33748892411479997,-0.052000172736369144,0.052000172736369144,-0.17504130727262626,0.17504130727262626,0.3470535085,0.26209748054999993,-0.08495602795000007,0.09119302927,0.06317030300000001,-0.028022726269999992,0.650127555,0.5830794675000001,-0.06704808749999991
100,validation,permeability,198,10,2.6045033267676767,4.12445398,1.5199506532323235,1.5199506532323235,0.7299890993402622,0.7299890993402622,2.0195875,3.6328565,1.6132689999999998,1.1873025,1.6577865,0.4704840000000001,3.368793,5.3284705,1.9596774999999997
100,validation,slope,198,10,8.558853171919193,10.86499381,2.306140638080807,2.306140638080807,0.2442085012352482,0.2442085012352482,3.83422,3.3115825,-0.5226375000000001,2.13983675,1.128418125,-1.0114186250000001,12.3038125,16.7354955,4.431683
100,validation,snow_fraction,198,10,0.08300138551446676,0.12272279227738361,0.039721406762916855,0.039721406762916855,0.35393560967066046,0.35393560967066046,0.044552883959497955,0.06714931250220771,0.022596428542709754,0.010854546436891524,0.030736687388352828,0.019882140951461305,0.09499427473413008,0.1115400534835477,0.016545778749417622
100,validation,soil_depth,198,10,50.77876272727272,52.87731,2.0985472727272807,2.0985472727272807,0.23657866399606073,0.23657866399606073,53.092585,56.153845000000004,3.0612600000000043,45.7608125,49.70662,3.945807500000001,58.4610325,58.064435,-0.3965974999999986
300,combined,area,1903,300,3181.958616111403,3636.954638433333,454.99602232193,454.99602232193,0.06484881477118805,0.06484881477118805,690.6969,731.2040999999999,40.5071999999999,188.93745,201.11759999999998,12.18014999999997,2402.518,2779.7045,377.1864999999998
300,combined,aridity,1903,300,2.0721707446552866,2.0873667746276405,0.01519602997235392,0.01519602997235392,0.012179218674016787,0.012179218674016787,1.55864143944599,1.573288944855785,0.01464750540979498,1.35021927161461,1.351107401123035,0.0008881295084250951,2.42502790964525,2.36579762499507,-0.059230284650179765
300,combined,baseflow_index,1903,300,40.15252891224383,39.521497743333335,-0.6310311689104964,0.6310311689104964,-0.03788681321063492,0.03788681321063492,39.50448,39.93249,0.42801000000000045,26.915115,24.66947,-2.2456449999999997,51.37561,51.6746675,0.2990574999999964
300,combined,forest_fraction,1903,300,0.3921999324790478,0.3760381343111133,-0.01616179816793445,0.01616179816793445,-0.05494578295891111,0.05494578295891111,0.3711704449999999,0.33697623899999996,-0.03419420599999995,0.1065551424,0.08021622862499997,-0.026338913775000028,0.65454268,0.65256655475,-0.001976125250000016
300,combined,permeability,1903,300,2.5582599194429845,2.4249242946666665,-0.133335624776318,0.133335624776318,-0.06336218762978046,0.06336218762978046,1.881851,1.726633,-0.15521799999999986,1.233558,1.0906992500000001,-0.1428587499999998,3.1654315,3.026306,-0.1391255
300,combined,slope,1903,300,8.498735441445087,7.988661569233333,-0.5100738722117537,0.5100738722117537,-0.05507277261415153,0.05507277261415153,4.416349,3.522328,-0.8940210000000004,2.153753,2.1686115,0.014858499999999886,12.09258,11.501055000000001,-0.591524999999999
300,combined,snow_fraction,1903,300,0.08414089176118655,0.08237961737246981,-0.0017612743887167465,0.0017612743887167465,-0.014557200056387557,0.014557200056387557,0.0467788538903625,0.045017153866879794,-0.0017617000234827068,0.0119624908096928,0.0150027315209172,0.0030402407112244,0.08928489930891866,0.07916437965597703,-0.010120519652941626
300,combined,soil_depth,1903,300,50.42046878087232,51.07823916666667,0.6577703857943504,0.6577703857943504,0.07089032592308564,0.07089032592308564,52.87412,53.675250000000005,0.8011300000000077,44.039275,44.650755000000004,0.6114800000000002,58.630539999999996,59.0122375,0.38169750000000136
300,train,area,1705,269,3097.3046590674485,3592.9550871003726,495.6504280329241,495.6504280329241,0.07185880829413911,0.07185880829413911,686.4678,704.7171,18.24929999999995,185.517,182.5785,-2.9385000000000048,2348.75,2736.869,388.11900000000014
300,train,aridity,1705,269,2.0693973296202475,2.0878308099045415,0.018433480284294035,0.018433480284294035,0.014724673377579116,0.014724673377579116,1.55561322697831,1.57034423385212,0.014731006873810015,1.35488760540456,1.35133953859468,-0.0035480668098799573,2.42083646342233,2.37780727381419,-0.04302918960813962
300,train,baseflow_index,1705,269,40.25136946686217,39.62839533828997,-0.6229741285722028,0.6229741285722028,-0.0375256919710492,0.0375256919710492,39.53799,39.53799,0.0,27.00372,24.68765,-2.31607,51.43165,51.67258,0.24093000000000586
300,train,forest_fraction,1705,269,0.39251473919712404,0.37329153494500744,-0.0192232042521166,0.0192232042521166,-0.0654302895478768,0.0654302895478768,0.372357488,0.331941621,-0.040415866999999994,0.107856593,0.0797441045999999,-0.028112488400000107,0.6549726300000001,0.652258517,-0.002714113000000018
300,train,permeability,1705,269,2.552889717302053,2.4051117821561334,-0.14777793514591941,0.14777793514591941,-0.0701421141300843,0.0701421141300843,1.8728,1.705668,-0.16713200000000006,1.234745,1.061276,-0.17346899999999987,3.145341,2.954435,-0.19090600000000002
300,train,slope,1705,269,8.491754027583577,7.904207645576209,-0.5875463820073676,0.5875463820073676,-0.06358396325941124,0.06358396325941124,4.489267,3.486477,-1.00279,2.153866,2.164227,0.010361000000000065,12.07247,10.57609,-1.4963799999999985
300,train,snow_fraction,1705,269,0.08427322151887014,0.082365556104884,-0.0019076654139861399,0.0019076654139861399,-0.01564096391160965,0.01564096391160965,0.0468757177742748,0.0452654352214886,-0.0016102825527862033,0.0121118080284036,0.0150444753824211,0.0029326673540174993,0.0889413517604811,0.0771866059613574,-0.011754745799123695
300,train,soil_depth,1705,269,50.37886045161291,50.96788390334572,0.5890234517328139,0.5890234517328139,0.06317235575220206,0.06317235575220206,52.82763,53.61032,0.7826900000000023,43.9527,44.62135,0.6686499999999995,58.6319,59.03433,0.4024299999999954
300,validation,area,198,31,3910.9232462121217,4018.7571967741933,107.83395056207155,107.83395056207155,0.013601307649315119,0.013601307649315119,829.25325,925.4421,96.18885,231.377175,316.4823,85.10512500000002,2670.2419999999997,3200.277,530.0350000000003
300,validation,aridity,198,31,2.096052929679235,2.0833401459345273,-0.012712783744707856,0.012712783744707856,-0.010498730833194993,0.010498730833194993,1.571765865716445,1.60718792965714,0.035422063940695026,1.322047392960005,1.33952711232724,0.017479719367235136,2.4533870900975825,2.2377487178825,-0.21563837221508253
300,validation,baseflow_index,198,31,39.30140191414141,38.59390248387097,-0.7074994302704383,0.7074994302704383,-0.04138983394499121,0.04138983394499121,38.928844999999995,40.55575,1.6269050000000078,26.32741,25.523699999999998,-0.8037100000000024,50.9260375,51.26085,0.3348124999999982
300,validation,forest_fraction,198,31,0.3894890968511691,0.3998715288105484,0.010382431959379268,0.010382431959379268,0.0349490081898858,0.0349490081898858,0.3470535085,0.351323657,0.004270148500000015,0.09119302927,0.0856332046649999,-0.0055598246050000966,0.650127555,0.686874365,0.03674681000000002
300,validation,permeability,198,31,2.6045033267676767,2.596845774193549,-0.007657552574127813,0.007657552574127813,-0.00367770486156951,0.00367770486156951,2.0195875,2.161898,0.14231049999999978,1.1873025,1.276524,0.08922150000000006,3.368793,3.36149,-0.0073030000000002815
300,validation,slope,198,31,8.558853171919193,8.721503680967741,0.1626505090485484,0.1626505090485484,0.01722385720280793,0.01722385720280793,3.83422,3.763527,-0.07069300000000034,2.13983675,2.277114,0.1372772499999999,12.3038125,12.34412,0.04030750000000083
300,validation,snow_fraction,198,31,0.08300138551446676,0.08250163288797244,-0.0004997526264943208,0.0004997526264943208,-0.004453020800560199,0.004453020800560199,0.044552883959497955,0.0435560470308708,-0.0009968369286271553,0.010854546436891524,0.013702334576361599,0.0028477881394700748,0.09499427473413008,0.09492160407148405,-7.267066264603217e-05
300,validation,soil_depth,198,31,50.77876272727272,52.035838064516135,1.257075337243414,1.257075337243414,0.14171575150696783,0.14171575150696783,53.092585,53.74018,0.6475950000000026,45.7608125,47.494805,1.7339924999999994,58.4610325,58.46772,0.006687499999998181
600,combined,area,1903,600,3181.958616111403,3108.0636333,-73.89498281140277,73.89498281140277,-0.010531964715652452,0.010531964715652452,690.6969,756.9279,66.231,188.93745,196.673625,7.7361749999999745,2402.518,2432.69675,30.178750000000036
600,combined,aridity,1903,600,2.0721707446552866,2.0561200803513113,-0.01605066430397528,0.01605066430397528,-0.012864185631180955,0.012864185631180955,1.55864143944599,1.56407068449611,0.005429245050120102,1.35021927161461,1.3601780910326124,0.009958819418002474,2.42502790964525,2.3960176035678753,-0.029010306077374537
600,combined,baseflow_index,1903,600,40.15252891224383,40.89409522333333,0.7415663110894997,0.7415663110894997,0.04452329091771448,0.04452329091771448,39.50448,40.04391,0.5394299999999959,26.915115,27.270472499999997,0.35535749999999666,51.37561,52.603939999999994,1.2283299999999926
600,combined,forest_fraction,1903,600,0.3921999324790478,0.39428940091667997,0.0020894684376321915,0.0020894684376321915,0.007103632781494288,0.007103632781494288,0.3711704449999999,0.37560722849999995,0.004436783500000041,0.1065551424,0.12327897965500001,0.016723837255000013,0.65454268,0.64523023,-0.009312450000000028
600,combined,permeability,1903,600,2.5582599194429845,2.607079796,0.04881987655701536,0.04881987655701536,0.02319960763417626,0.02319960763417626,1.881851,1.8955285,0.013677500000000009,1.233558,1.28684125,0.053283250000000004,3.1654315,3.2893945,0.12396300000000027
600,combined,slope,1903,600,8.498735441445087,8.327440753816667,-0.1712946876284196,0.1712946876284196,-0.018494719874331735,0.018494719874331735,4.416349,4.371774,-0.04457500000000003,2.153753,2.117656,-0.036096999999999824,12.09258,11.59785,-0.49473000000000056
600,combined,snow_fraction,1903,600,0.08414089176118655,0.08665150033039974,0.002510608569213188,0.002510608569213188,0.020750560752743095,0.020750560752743095,0.0467788538903625,0.0476316323137619,0.0008527784233993974,0.0119624908096928,0.013646989006755376,0.0016844981970625759,0.08928489930891866,0.09177049803524462,0.0024855987263259632
600,combined,soil_depth,1903,600,50.42046878087232,50.633677600000006,0.2132088191276864,0.2132088191276864,0.02297829608030329,0.02297829608030329,52.87412,53.281655,0.40753500000000287,44.039275,44.3809825,0.3417074999999983,58.630539999999996,58.7821975,0.151657500000006
600,train,area,1705,538,3097.3046590674485,3097.42062802974,0.1159689622913902,0.1159689622913902,1.68130419304585e-05,1.68130419304585e-05,686.4678,739.0035,52.53570000000002,185.517,197.15355,11.63655,2348.75,2470.71575,121.96574999999984
